2508,2999 2862 2662,3010 3042 2662 2508 2862 2420 2677 2999
386,566 604 705,705 386 455 457 499 693 566 444 605 604
3205,3235 3154 3428,3235 3428 3205 3154 3382
2860,2753 2470 2548,2753 2693 2470 2860 2388 2548 2715
2478,2724 3052 2890,2562 2724 2343 2890 3052 2478 2734 2577 2865 3058 2710 2970
2781,2807 2688 2872,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
1216,1123 1269 1298,1216 1123 1189 1222 1194 1325 1327 1201 1298 1141 1173 1175 1237 1269 1275 1308 1149 1278
817,651 557 870,1025 389 774 519 393 651 656 667 416 1060 557 689 817 696 828 701 577 1092 843 589 1105 982 348 350 992 738 356 870 487 504 373 1016 1019 764 893
3547,3560 3319 3498,3264 3395 3560 3498 3539 3319 3547
2662,2862 3010 2999,3010 3042 2662 2508 2862 2420 2677 2999
3498,3264 3539 3547,3264 3395 3560 3498 3539 3319 3547
3315,3200 3255 3337,3200 3337 3315 3255
2545,2535 2515 3026,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
3382,3154 3235 3205,3235 3428 3205 3154 3382
2984,2954 2854 2392,2392 2954 2854 2984
3280,3247 3136 3471,3136 3246 3471 3280 3247 3538 3220 3447 3166
786,829 1003 477,522 657 786 403 533 666 552 936 941 948 441 315 316 829 318 320 321 707 325 326 582 1093 1094 330 333 334 847 593 338 723 342 477 359 360 1002 1003 882 500 501
941,318 338 847,522 657 786 403 533 666 552 936 941 948 441 315 316 829 318 320 321 707 325 326 582 1093 1094 330 333 334 847 593 338 723 342 477 359 360 1002 1003 882 500 501
557,1105 656 738,1025 389 774 519 393 651 656 667 416 1060 557 689 817 696 828 701 577 1092 843 589 1105 982 348 350 992 738 356 870 487 504 373 1016 1019 764 893
3280,3538 3246 3166,3136 3246 3471 3280 3247 3538 3220 3447 3166
2424,2830 2941 2752,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
3560,3264 3319 3547,3264 3395 3560 3498 3539 3319 3547
2861,2776 2611 2406,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
2895,2884 2674 2470,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
455,566 605 604,705 386 455 457 499 693 566 444 605 604
3042,2420 2662 2677,3010 3042 2662 2508 2862 2420 2677 2999
3264,3539 3395 3560,3264 3395 3560 3498 3539 3319 3547
2845,2644 3064 2750,2567 2951 2845 2848 2467 2983 2728 2474 2610 2742 2359 2620 2750 2757 2642 2644 3033 2400 3064
3428,3382 3235 3154,3235 3428 3205 3154 3382
2806,2984 2974 2957,3044 2888 2984 2957 2868 2806 2650 2619 2652 2974 2687
2776,2438 2510 2861,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
2677,2662 2420 2862,3010 3042 2662 2508 2862 2420 2677 2999
882,522 403 552,522 657 786 403 533 666 552 936 941 948 441 315 316 829 318 320 321 707 325 326 582 1093 1094 330 333 334 847 593 338 723 342 477 359 360 1002 1003 882 500 501
3280,3220 3166 3136,3136 3246 3471 3280 3247 3538 3220 3447 3166
3042,2662 2862 2999,3010 3042 2662 2508 2862 2420 2677 2999
1278,1123 1222 1173,1216 1123 1189 1222 1194 1325 1327 1201 1298 1141 1173 1175 1237 1269 1275 1308 1149 1278
2375,2861 2712 2530,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
238,278 157 184,4 8 268 19 278 29 157 31 164 40 171 299 49 50 177 180 184 71 76 83 85 91 223 225 228 230 238 114 121 252 125
1216,1201 1189 1327,1216 1123 1189 1222 1194 1325 1327 1201 1298 1141 1173 1175 1237 1269 1275 1308 1149 1278
2688,2781 3073 2752,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
847,552 318 941,522 657 786 403 533 666 552 936 941 948 441 315 316 829 318 320 321 707 325 326 582 1093 1094 330 333 334 847 593 338 723 342 477 359 360 1002 1003 882 500 501
2417,2863 2905 2712,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
157,230 180 49,4 8 268 19 278 29 157 31 164 40 171 299 49 50 177 180 184 71 76 83 85 91 223 225 228 230 238 114 121 252 125
2812,2699 2478 2608,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
2677,3010 2862 2420,3010 3042 2662 2508 2862 2420 2677 2999
667,656 843 348,1025 389 774 519 393 651 656 667 416 1060 557 689 817 696 828 701 577 1092 843 589 1105 982 348 350 992 738 356 870 487 504 373 1016 1019 764 893
2674,2421 2938 2395,2498 2674 2421 2938 2395
2850,2969 2637 2478,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
2885,2668 2905 2937,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
3382,3154 3235 3205,3235 3428 3205 3154 3382
1278,1175 1222 1237,1216 1123 1189 1222 1194 1325 1327 1201 1298 1141 1173 1175 1237 1269 1275 1308 1149 1278
693,499 444 705,705 386 455 457 499 693 566 444 605 604
2595,3075 2905 2632,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
3264,3395 3539 3498,3264 3395 3560 3498 3539 3319 3547
2562,2970 2577 2343,2562 2724 2343 2890 3052 2478 2734 2577 2865 3058 2710 2970
1173,1222 1149 1175,1216 1123 1189 1222 1194 1325 1327 1201 1298 1141 1173 1175 1237 1269 1275 1308 1149 1278
2938,2674 2395 2498,2498 2674 2421 2938 2395
3498,3395 3319 3560,3264 3395 3560 3498 3539 3319 3547
533,315 316 1094,522 657 786 403 533 666 552 936 941 948 441 315 316 829 318 320 321 707 325 326 582 1093 1094 330 333 334 847 593 338 723 342 477 359 360 1002 1003 882 500 501
3539,3547 3498 3395,3264 3395 3560 3498 3539 3319 3547
2498,2395 2674 2938,2498 2674 2421 2938 2395
2939,2688 2692 3045,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
693,566 386 499,705 386 455 457 499 693 566 444 605 604
3280,3447 3538 3246,3136 3246 3471 3280 3247 3538 3220 3447 3166
1327,1123 1216 1237,1216 1123 1189 1222 1194 1325 1327 1201 1298 1141 1173 1175 1237 1269 1275 1308 1149 1278
2608,2866 2776 2883,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
707,829 847 666,522 657 786 403 533 666 552 936 941 948 441 315 316 829 318 320 321 707 325 326 582 1093 1094 330 333 334 847 593 338 723 342 477 359 360 1002 1003 882 500 501
338,941 501 342,522 657 786 403 533 666 552 936 941 948 441 315 316 829 318 320 321 707 325 326 582 1093 1094 330 333 334 847 593 338 723 342 477 359 360 1002 1003 882 500 501
882,582 316 707,522 657 786 403 533 666 552 936 941 948 441 315 316 829 318 320 321 707 325 326 582 1093 1094 330 333 334 847 593 338 723 342 477 359 360 1002 1003 882 500 501
3395,3319 3498 3539,3264 3395 3560 3498 3539 3319 3547
3205,3382 3428 3154,3235 3428 3205 3154 3382
171,71 76 164,4 8 268 19 278 29 157 31 164 40 171 299 49 50 177 180 184 71 76 83 85 91 223 225 228 230 238 114 121 252 125
1105,828 656 817,1025 389 774 519 393 651 656 667 416 1060 557 689 817 696 828 701 577 1092 843 589 1105 982 348 350 992 738 356 870 487 504 373 1016 1019 764 893
2862,2662 3010 2677,3010 3042 2662 2508 2862 2420 2677 2999
2478,2576 2967 2359,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
2765,2879 2905 2825,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
2428,2511 2830 2872,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
2692,2830 3045 2941,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
2344,2699 2866 2637,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
2890,2865 2710 2562,2562 2724 2343 2890 3052 2478 2734 2577 2865 3058 2710 2970
3235,3205 3382 3154,3235 3428 3205 3154 3382
533,1093 359 882,522 657 786 403 533 666 552 936 941 948 441 315 316 829 318 320 321 707 325 326 582 1093 1094 330 333 334 847 593 338 723 342 477 359 360 1002 1003 882 500 501
2710,2970 2577 2343,2562 2724 2343 2890 3052 2478 2734 2577 2865 3058 2710 2970
3052,2562 2970 2577,2562 2724 2343 2890 3052 2478 2734 2577 2865 3058 2710 2970
2984,2392 2854 2954,2392 2954 2854 2984
455,457 705 499,705 386 455 457 499 693 566 444 605 604
2760,2905 2726 2595,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
3264,3539 3319 3547,3264 3395 3560 3498 3539 3319 3547
2548,2388 2715 2753,2753 2693 2470 2860 2388 2548 2715
689,817 992 350,1025 389 774 519 393 651 656 667 416 1060 557 689 817 696 828 701 577 1092 843 589 1105 982 348 350 992 738 356 870 487 504 373 1016 1019 764 893
2984,2687 2650 2868,3044 2888 2984 2957 2868 2806 2650 2619 2652 2974 2687
3560,3395 3264 3498,3264 3395 3560 3498 3539 3319 3547
2530,2823 2905 2406,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
2715,2860 2753 2470,2753 2693 2470 2860 2388 2548 2715
2752,2781 2912 2511,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
2957,2806 2652 2868,3044 2888 2984 2957 2868 2806 2650 2619 2652 2974 2687
2652,2868 3044 2687,3044 2888 2984 2957 2868 2806 2650 2619 2652 2974 2687
228,40 299 91,4 8 268 19 278 29 157 31 164 40 171 299 49 50 177 180 184 71 76 83 85 91 223 225 228 230 238 114 121 252 125
3547,3264 3498 3395,3264 3395 3560 3498 3539 3319 3547
2939,2692 2428 2912,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
3337,3255 3200 3315,3200 3337 3315 3255
1269,1123 1201 1275,1216 1123 1189 1222 1194 1325 1327 1201 1298 1141 1173 1175 1237 1269 1275 1308 1149 1278
3471,3538 3247 3136,3136 3246 3471 3280 3247 3538 3220 3447 3166
223,278 230 238,4 8 268 19 278 29 157 31 164 40 171 299 49 50 177 180 184 71 76 83 85 91 223 225 228 230 238 114 121 252 125
2345,2568 2530 2478,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
338,403 1094 316,522 657 786 403 533 666 552 936 941 948 441 315 316 829 318 320 321 707 325 326 582 1093 1094 330 333 334 847 593 338 723 342 477 359 360 1002 1003 882 500 501
2400,2750 2620 2359,2567 2951 2845 2848 2467 2983 2728 2474 2610 2742 2359 2620 2750 2757 2642 2644 3033 2400 3064
2395,2938 2421 2498,2498 2674 2421 2938 2395
2498,2395 2421 2938,2498 2674 2421 2938 2395
3205,3382 3428 3154,3235 3428 3205 3154 3382
577,487 689 764,1025 389 774 519 393 651 656 667 416 1060 557 689 817 696 828 701 577 1092 843 589 1105 982 348 350 992 738 356 870 487 504 373 1016 1019 764 893
705,566 457 499,705 386 455 457 499 693 566 444 605 604
3064,2620 2644 2742,2567 2951 2845 2848 2467 2983 2728 2474 2610 2742 2359 2620 2750 2757 2642 2644 3033 2400 3064
2562,2577 3058 2724,2562 2724 2343 2890 3052 2478 2734 2577 2865 3058 2710 2970
2954,2392 2854 2984,2392 2954 2854 2984
2662,2677 2420 2508,3010 3042 2662 2508 2862 2420 2677 2999
2868,2650 2806 3044,3044 2888 2984 2957 2868 2806 2650 2619 2652 2974 2687
2677,3042 3010 2862,3010 3042 2662 2508 2862 2420 2677 2999
651,870 774 1025,1025 389 774 519 393 651 656 667 416 1060 557 689 817 696 828 701 577 1092 843 589 1105 982 348 350 992 738 356 870 487 504 373 1016 1019 764 893
2883,2568 2478 2346,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
2343,2734 2710 3052,2562 2724 2343 2890 3052 2478 2734 2577 2865 3058 2710 2970
2470,2388 2860 2753,2753 2693 2470 2860 2388 2548 2715
2548,2470 2715 2753,2753 2693 2470 2860 2388 2548 2715
2674,2498 2395 2421,2498 2674 2421 2938 2395
2478,2850 2608 2674,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
444,705 499 457,705 386 455 457 499 693 566 444 605 604
2545,2883 2608 2483,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
2359,2757 2845 2610,2567 2951 2845 2848 2467 2983 2728 2474 2610 2742 2359 2620 2750 2757 2642 2644 3033 2400 3064
3247,3136 3246 3280,3136 3246 3471 3280 3247 3538 3220 3447 3166
2699,2883 2850 2576,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
359,477 342 333,522 657 786 403 533 666 552 936 941 948 441 315 316 829 318 320 321 707 325 326 582 1093 1094 330 333 334 847 593 338 723 342 477 359 360 1002 1003 882 500 501
2954,2984 2854 2392,2392 2954 2854 2984
2715,2753 2860 2388,2753 2693 2470 2860 2388 2548 2715
3315,3255 3200 3337,3200 3337 3315 3255
1141,1278 1189 1173,1216 1123 1189 1222 1194 1325 1327 1201 1298 1141 1173 1175 1237 1269 1275 1308 1149 1278
3538,3447 3166 3220,3136 3246 3471 3280 3247 3538 3220 3447 3166
504,689 1092 373,1025 389 774 519 393 651 656 667 416 1060 557 689 817 696 828 701 577 1092 843 589 1105 982 348 350 992 738 356 870 487 504 373 1016 1019 764 893
2692,2807 2424 2511,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
2937,2383 2566 3040,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
2424,2939 2604 2828,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
2677,3010 2862 2662,3010 3042 2662 2508 2862 2420 2677 2999
1060,373 656 870,1025 389 774 519 393 651 656 667 416 1060 557 689 817 696 828 701 577 1092 843 589 1105 982 348 350 992 738 356 870 487 504 373 1016 1019 764 893
3200,3255 3337 3315,3200 3337 3315 3255
566,605 604 705,705 386 455 457 499 693 566 444 605 604
2984,2392 2854 2954,2392 2954 2854 2984
2715,2693 2388 2548,2753 2693 2470 2860 2388 2548 2715
893,738 487 389,1025 389 774 519 393 651 656 667 416 1060 557 689 817 696 828 701 577 1092 843 589 1105 982 348 350 992 738 356 870 487 504 373 1016 1019 764 893
184,8 83 252,4 8 268 19 278 29 157 31 164 40 171 299 49 50 177 180 184 71 76 83 85 91 223 225 228 230 238 114 121 252 125
321,707 593 501,522 657 786 403 533 666 552 936 941 948 441 315 316 829 318 320 321 707 325 326 582 1093 1094 330 333 334 847 593 338 723 342 477 359 360 1002 1003 882 500 501
2733,2545 2844 2776,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
941,582 441 321,522 657 786 403 533 666 552 936 941 948 441 315 316 829 318 320 321 707 325 326 582 1093 1094 330 333 334 847 593 338 723 342 477 359 360 1002 1003 882 500 501
2692,2604 2872 2511,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
2674,2395 2938 2498,2498 2674 2421 2938 2395
3154,3235 3428 3382,3235 3428 3205 3154 3382
3428,3382 3235 3154,3235 3428 3205 3154 3382
3498,3264 3547 3560,3264 3395 3560 3498 3539 3319 3547
2974,2652 3044 2650,3044 2888 2984 2957 2868 2806 2650 2619 2652 2974 2687
457,499 386 605,705 386 455 457 499 693 566 444 605 604
2885,2515 2344 3026,3075 2819 2566 2438 2439 2823 2825 2828 2706 2963 2712 2714 2844 2595 2726 2344 2345 2733 2861 2863 2993 2611 2867 2489 2490 2879 2498 2885 2685 2375 2632 2759 2760 2507 2765 2510 2383 3026 2515 2776 2905 2395 2654 2655 3040 2530 2403 2406 2535 2668 2927 2544 2417 2545 2676 2935 2808 2937 2813
2939,3045 2872 3073,2688 3073 2692 2827 2828 2830 2855 2604 2872 2752 2893 2511 2781 2912 3045 2807 2424 2939 2428 2941
2848,2845 2359 2474,2567 2951 2845 2848 2467 2983 2728 2474 2610 2742 2359 2620 2750 2757 2642 2644 3033 2400 3064
1298,1237 1123 1175,1216 1123 1189 1222 1194 1325 1327 1201 1298 1141 1173 1175 1237 1269 1275 1308 1149 1278
2866,2344 2699 2967,2568 2699 2576 2967 2969 2850 2470 2344 2345 2346 2478 2608 2866 2483 2359 2883 2884 2637 2383 2895 2776 2530 2545 2674 2421 2812
3136,3246 3471 3220,3136 3246 3471 3280 3247 3538 3220 3447 3166
3255,3200 3337 3315,3200 3337 3315 3255
